Marca acciaio,Spessore richiesto [mm],Diametro [mm],Spessore [mm],Media di Produttività R ton/h,RIFERIMENTO INDUCTOTHERM,RIFERIMENTO ZONA 1 ASEA,RIFERIMENTO ZONA 2 ASEA,RIFERIMENTO ZONA 3 ASEA,Carbonio equivalente,Media di Somma Potenze elettriche kW,Media di TEMPERATURA USCITA FORNO INDUCTOTHERM,Somma di Produzione ton,Media di Consumo specifico kWh/ton,Media di VELOCITA INGRESSO TUBO,Media di TEMPERATURA USCITA PRIMA ZONA,Media di TEMPERATURA USCITA SECONDA ZONA,Media di TEMPERATURA USCITA TERZA ZONA,Media di TEMPERTAURA USCITA QUARTA ZONA,Media di Potenza Forno Inductotherm,Media di Potenza Zona1 Asea,Media di Potenza Zona2 Asea,Media di Potenza Zona3 Asea
S235JRH,6,54,5,42.511160714285715,64,99,99,99,0.19981398891966737,10903.936629704067,1169.466954912458,5.302059405379826,259.5987904894759,45.80493883149965,420.7574553489685,714.9592279706683,874.7749443054199,827.1410593305316,3138.330225263323,2494.403118133545,2594.9784066336497,2676.224879673549
FE360D,6,26.9,5,29.974763406940063,61,75,75,75,0.20654752851711045,8420.485793441629,1166.4062596269962,5.26620037264294,282.3433029155959,35.04554951454187,438.2314957579604,701.609801668474,849.9898467921308,860.9616104270382,2825.5128866971854,2011.202369473334,1716.9659250542193,1866.8046122168894
S195T,4.7,48.3,4,37.30177514792899,66,99,99,99,0.1826355458221019,10379.187654092702,1194.9247124726485,5.259231703811225,279.21512616164716,52.139746459043,433.20601207123707,742.5123849601671,902.5471048148191,913.6819773717275,3109.9488571136894,2499.783143414078,2394.043373243343,2375.4122803215914
S355J2H,4.6,54,4,29.0671875,65,70,65,60,0.44528060046189377,7684.139407348633,1141.1318710327148,5.218256640964084,261.8156911286223,42.305307400226596,420.53818407058714,656.7302521705627,770.9886082649231,728.0090761184692,2996.158017349243,1879.648650932312,1358.6211812973022,1449.7115577697755
28MN6,5.5,31,6.5,44.258823529411764,77,90,95,95,0.5512467217095671,11648.136626551011,1110.7540942382811,5.217304348150889,266.741975331134,54.75530518700095,362.59070592543657,645.2678817210478,766.0727159926471,720.4269646139705,4597.09830078125,2394.123095415901,2391.31734777114,2265.5978825827206
S195T,3.35,60.3,3.6,31.813356164383563,66,99,99,99,0.1826355458221019,9013.132987714793,1139.090616095556,5.197388736671872,282.3939005408669,65.30449909053436,468.1294609487873,713.9530923921768,882.0068576760488,800.068501825202,2637.0741765270495,2523.602941277909,1792.2605465405609,2060.1953233692743
S195T,2.95,21.3,2.3,18.00484496124031,68,85,85,68,0.1826355458221019,5715.792596896027,1196.2021937407264,5.192491762373182,315.59117236084035,42.23760577135308,683,785.1377430405728,795.5660563032757,774.4222436357838,2706.9824034225107,2189.7988278884295,816.9995293432428,2.0118362418440885
FE510D,6,48.3,8,46.92713567839196,78,90,90,90,0.45087365591397816,11661.97423028227,1052.7919102961096,5.17787918302748,252.06677383319152,54.691473265988144,357.5068344806307,603.586783557681,728.362902003916,682.2302121876472,5155.480523957679,2441.9995991309083,2197.0103545069096,1867.4837526867736
S195T,3.35,60.3,3.6,24.82758620689655,66,80,80,80,0.1826355458221019,7514.746451137553,1221.796817688474,5.172436224089727,305.6130600153043,50.48124412769348,526.8019895275329,744.1420428936298,861.3419696190629,881.0633562123428,2649.5592076632956,2197.0286357687387,1262.3921277276402,1405.7664799778784
S355J2H,3,42.4,2.6,32.33682373472949,72,95,95,95,0.44528060046189377,9032.631646547434,1100.1560039420403,5.142405529552036,281.82138381734376,72.98299144325456,455.25817588819467,677.095349483257,793.9986902473277,759.2080022735329,3060.2514925385854,2543.3727803654697,1515.361117857289,1913.6462557860903
S355J2H,6,30,5,38.846315789473685,58,85,99,99,0.44528060046189377,9970.442887541118,1148.5351454564145,5.138819430404238,258.00040727731914,42.891851822702506,416.15778892115543,738.5431693307977,893.5666721062911,881.8704221062911,2521.71224557977,2375.8556023848682,2560.3409231085525,2512.5341164679276
S195T,3.35,33.7,3.2,27.900452488687783,61,85,85,85,0.1826355458221019,7565.651518532593,1103.113259432003,5.123131229347652,272.8382757002547,56.463670851418335,513.1817576780937,731.4723450903799,849.4483778825532,873.9683110969279,2250.5644741144656,2358.4026239777763,1385.5237182801307,1571.160702160221
FE510DK4,6,33.7,6.3,25.748231966053748,53,70,70,70,0.46748322147650934,7018.662581253591,1151.7960883630217,5.083209051291148,271.95370248937405,31.28194424387758,451.3768524644736,722.3563645941533,861.7536845551184,877.7208002460053,2091.698339912814,1834.0270365886338,1554.0779683977744,1538.8592363543692
S235JRH,6,42.4,5,28.982649842271293,69,50,75,75,0.19981398891966737,8278.33637446936,1228.022532369812,5.066423700120714,287.7815560740071,35.75758390396551,269.61679086775433,588.2269088793253,789.8184619025101,805.8382419140933,3634.999193257714,1018.9825230547307,1646.7139180180402,1977.6407401388751
28MN6,6,37,8.8,26.40469208211144,64,70,70,70,0.5512467217095671,8161.712611760562,1249.72220385599,5.038132829931048,307.5665828523637,31.282891438503768,457.25472830048056,716.0271256522349,827.5821705032304,835.3194138870911,3169.203118914383,1898.0558588022361,1539.286817265396,1555.1668167785465
28MN6,5.5,31.1,5,29.85289256198347,73,70,70,75,0.5512467217095671,9366.149413457193,1291.6477252550362,5.028043325477177,314.68837344287346,37.914938814777976,421.0592395120416,670.8011322273695,808.1335861836583,806.1264210598528,4087.2708851207385,1879.2814309868932,1535.7609980307334,1863.8360993188276
J55 UPGRAD.,6,88.9,6.45,42.779097387173394,76,80,99,99,0.5417506024096381,11441.914636897362,1112.6448468640979,5.027757696575588,268.6102490112174,50.379113108981535,342.5540021955259,640.8873509205436,759.6207017332245,758.8682085703218,4707.837543840929,2213.2216588108668,2551.6003673127598,1969.255066932805
28MN6,6,36.8,10.6,41.37899543378995,74,99,99,99,0.5512467217095671,11929.77439734054,1177.1745332343394,5.026944408946565,291.49688329665105,48.9586731810548,388.65409927716536,691.957636724324,810.5136292340004,764.3294638716467,4333.733265776613,2449.480706201841,2579.769772046233,2566.7906533158534
FE360D,6,38,7.5,37.03917525773196,68,85,99,99,0.20654752851711045,11153.045053257893,1227.3583267054607,5.0105512714386,301.76060224873856,44.69348976489195,422.11839524101964,734.8429084699178,893.8985458531331,838.4350748278431,3540.2269490979384,2366.7437620811857,2591.8185818701677,2654.2557602086017
S235JRH,6.9,51,8,42.456264775413715,70,99,99,99,0.19981398891966737,11305.792146723321,1156.8311144240358,4.980237203174166,268.157620298907,42.690412088488856,415.1752725515523,700.257741075881,823.2139360143783,831.7372331190899,3954.6912098697453,2476.629813552748,2594.634150944703,2279.8369723561245
S235JRH,6,60.3,6.3,33.28014842300556,75,99,99,50,0.19981398891966737,9049.156826833183,1144.4545999219113,4.973256743748981,305.25295354168213,39.12901970008751,444.31600244412397,532.1344337251059,696.5962527811196,541.680436054718,4049.1025732603057,2490.074023981041,2507.9802295918366,2
FE510D,6,48.3,5.5,40.48741418764302,72,80,80,80,0.45087365591397816,10130.696344650583,1103.9779459169854,4.9403657529089156,251.8901246355574,46.6944839075992,385.0591364321501,622.594384095216,751.8817313257563,749.2026761052811,4206.730752556493,2227.904779010834,1870.0486859424163,1826.0121271408395
FE360D,6.9,48.3,9,38.453763440860214,76,50,99,99,0.20654752851711045,10308.155236947665,1136.18807281166,4.935142460399207,270.4985220963274,39.72869822594427,210.14619370327202,594.2627638293851,743.9888289913055,671.3823433824765,4993.064104502688,998.1201069493447,2479.982413474462,1836.9886120211693
28MN6,7,76.1,10,39.972911963882616,77,80,99,99,0.5512467217095671,11801.947967460408,1150.8731030879655,4.918866839408874,300.03569978011626,44.31982598401623,379.41890487498677,673.001828161373,775.4213440079183,738.184277123307,4795.933696255996,2279.411990886886,2560.718657413939,2165.883622903587
28MN6,5.5,30.4,7.91,27.876386687797147,61,70,70,70,0.5512467217095671,7799.584504189469,1185.1956262845433,4.895203464825949,279.791448075722,35.75585981631997,435.7693905112483,691.6573851958697,804.7892626295377,807.8809426575191,2782.135197804205,1876.2655952078794,1526.1603429343922,1615.0233682429923
FE510D,6.9,70,8,43.32098765432099,73,99,99,99,0.45087365591397816,11462.005186933353,1111.892780219184,4.878106511698828,265.79804864144296,45.06148878497842,397.5841237009308,679.4532845956307,775.8189632462867,773.6922837999132,4383.7654634452165,2441.5142584153164,2588.988449435764,2047.7370156370564
P235GH,2.95,60.3,3.2,30.28397212543554,63,99,99,99,0.1974302884615389,8262.518510878293,1093.5590699092852,4.8619096869892555,271.8665695793224,70.02015002845472,491.27902423712436,719.7590236331528,861.0443462943366,832.1305479255703,2255.926275060567,2570.9701448766195,1522.9954185352924,1912.6266724058144
S355J2HZ3,4,41.7,3.6,39.69703872437358,75,95,95,95,0.44797727272727283,10799.241226926208,1144.4619960915254,4.849053821033902,274.57901178949743,66.52288485550935,374.3522094865595,655.2940082941077,785.5447027601793,753.2393846099089,3813.9583022827983,2405.3160800803494,2148.271779679492,2431.6950648835686
FE510D,6,48.3,8,50.49132947976879,78,95,95,95,0.45087365591397816,12022.103161409412,1013.943425878624,4.842823424869114,241.80635263214242,58.78174359260956,345.0186413009732,597.7461135070448,717.3138141962834,668.5958084371049,5284.159818969021,2499.9595188736225,2377.461065920791,1860.5227576459763
FE360D,6,30,5.5,37.692640692640694,73,95,95,95,0.20654752851711045,11653.499601686155,1235.440535508193,4.827023597558338,311.9544613930402,45.73041996398529,416.7545883376877,711.3318023021087,861.4814009232955,818.3144068862453,4164.395886045514,2457.609758913775,2445.67678687686,2585.817169850007
S195T,2.95,26.9,2.3,21.95668789808917,62,75,75,75,0.1826355458221019,6393.8677973073,1145.9813557424363,4.822608869870503,289.49455187849514,50.09264763024203,519.2158153752613,728.1539811249751,844.5289868008559,866.2268275558569,2199.344006580912,1939.095873090416,1039.6133497493283,1215.814567886644
S355J2H,6,26.9,5.5,27.956591639871384,50,76,76,76,0.44528060046189377,7346.245334146874,1116.572001858923,4.7916383430692875,265.13859187683266,32.73763306731196,489.37517682532405,745.0508683870077,872.4512612689347,879.3043887024907,1855.6282255411916,2137.7595513150623,1730.161815581981,1622.695741708639
S235JRH,6,26.9,5,32.986434108527135,57,79,80,79,0.19981398891966737,8637.619651853576,1096.235799863357,4.769078006479475,260.4815825672646,38.76793044851732,428.5396960354591,695.5636794215949,847.0409042003542,848.6799841001052,2482.11784682163,2176.5938512521197,1892.3024812447009,2086.605472535126
28MN6,6,76.1,8,42.301980198019805,77,99,99,99,0.5512467217095671,11951.744314061532,1155.1019072579866,4.751005793147614,282.96352406469344,51.06583850218518,390.39347756263055,669.2929942820332,776.4954960889155,778.9804202542447,4723.072572613707,2435.1627958694307,2569.073340689782,2224.435604888614
S355J2H,6.9,60.3,10,42.1037037037037,71,99,99,99,0.44528060046189377,11245.791857759452,1099.171358084973,4.745477833747865,268.6342483602623,44.644078666781205,403.8269932122878,686.9554517204378,779.9802523389275,775.4397483543113,4101.861447784047,2472.3043649932483,2591.462550636574,2080.1634943455824
S235JRH,6,70,7.1,43,76,85,99,99,0.19981398891966737,11476.566735994364,1137.5808337247825,4.7222686873541955,266.6634154002041,50.61955780801894,385.47222753597214,673.6319992644877,773.3799002731903,642.2245060015329,4600.15233633307,2371.888727501978,2577.0114183643195,1927.514253794996
FE510DK4,5,33.7,4,40.79176755447942,66,99,99,99,0.46748322147650934,10771.911753804574,1135.8321580494287,4.702920451164247,264.6955876190585,55.68984194240616,391.1978696218126,696.2246136607616,840.3605930429972,839.2332689779435,3207.1266028748296,2489.3297730970035,2487.1106163930085,2588.3447614397323
28MN6,6,48.8,10,35.89148936170213,68,75,80,80,0.5512467217095671,9752.81454065201,1171.5740333070146,4.702636151313781,272.1419020529216,42.00397683407398,401.0565106331034,654.975105188248,789.0759885098072,793.1859485382729,3613.078237200798,2068.1481063518117,1870.0319058032746,2201.556291296127
28MN6,5.5,31,5.6,38.106094808126414,75,99,99,99,0.5512467217095671,11728.770546390026,1269.144101110592,4.7009167459276044,309.3842728582973,48.63834261409854,423.86663646138277,723.4561851622019,865.3037807903763,882.8260943066185,4272.8916886374855,2435.8815581793174,2495.087108052342,2524.9101915208803
28MN6,5.5,50.5,7.5,35.40501043841336,74,50,99,99,0.5512467217095671,10075.427701627535,1188.9787669012592,4.697593914667765,287.4804299109243,44.218961405107024,233.7646240361797,625.7064411585416,778.2281534915677,722.6167857383139,4197.167476391245,1040.6637142555699,2505.9840263733035,2331.6124846074176
FE360D,6,48.3,5.5,39.93127962085308,77,50,99,99,0.20654752851711045,10355.923467988652,1134.1579841505295,4.690673186249202,259.7265591796188,45.572663246172866,206.5608412756174,569.6745494101285,711.6248105306761,675.3455687608764,5093.164027788062,983.608507490836,2459.4960503600787,1819.6548823496742
E235 +U,6,38,5,42.928388746803066,66,85,99,99,0.15329268292682927,10755.291942547654,1098.3572490721408,4.672361812061734,251.99631469769054,49.08262902574466,389.59369575520003,692.5323656477282,821.1166876673393,780.2738870684143,3357.6588599944052,2357.841712893123,2585.899668817935,2453.8917008421913
P235GH,2.95,60.3,3.2,30.883116883116884,73,99,99,99,0.1974302884615389,9192.627867463347,1174.2752397922948,4.6640077328681935,296.31412708032394,71.72837160425416,476.1185154959089,700.9406488591975,854.7760587278235,800.2429880910106,3100.0771738027597,2547.022974414153,1574.9289444337749,1970.5987748126595
FE360D,6,60.3,7,43.29015544041451,73,90,90,90,0.20654752851711045,10863.87157539012,1083.0605441869232,4.638493823210398,253.24623736506035,49.95996437665712,378.9076296159023,646.3338600909772,754.4465804816527,759.7321492723851,4322.844319239799,2434.267426960209,2225.5793109162482,1881.1805182738626
S235JRH,5.5,33.7,6.3,25.993769470404985,59,70,70,70,0.19981398891966737,7509.18956606856,1220.6324225214782,4.615860074361166,291.0253029276802,32.11403707700355,443.342032839576,723.8317834967022,862.8742446661738,876.1420089388934,2614.9924175702154,1823.615364811502,1549.9490114966657,1520.632772190177
S195T,3.35,48.3,3.2,33.67755102040816,75,90,90,90,0.1826355458221019,9617.166756018814,1130.0914281728317,4.606887552473281,286.56446237599437,71.21207496876619,433.7865616778938,676.2205401985012,806.2029989437181,757.7724290497449,3474.251645208865,2456.136388412787,1703.4546209841358,1983.3241014130263
28MN6,6,36.9,9.5,39.16824644549763,74,99,99,99,0.5512467217095671,12014.128363875981,1231.6760080346564,4.592630653116439,310.0913457247455,46.16742697711239,401.302382265787,711.0140166802429,851.7054148307909,805.4465285748668,4298.860829140903,2449.669500124963,2566.273354191351,2699.3246804187647
S195T,4.7,42.4,4,28.9929203539823,70,50,75,75,0.1826355458221019,8253.032858735482,1211.74956616427,4.528420702086554,286.0352910424514,41.30447338408074,267.19907086127625,585.1561052440542,801.195089424606,816.6871761355779,3526.285565455614,1002.948664356333,1636.0968220668556,2087.7018068566786
FE510US,6.7,60.3,7.3,43.78648648648649,77,99,99,99,0.45696296296296296,11866.826681601035,1121.6681647223395,4.525967323780059,272.601891493897,47.16918775197622,384.14768948941617,674.0211212983003,759.7149996370882,722.8821350097656,4844.465514146959,2437.35640374261,2579.0729393211573,2005.9318243903083
E275,6,48.3,5.6,44.952777777777776,73,95,95,95,0.32156250000000003,11442.285374620225,1121.233001030816,4.496286984549628,256.8134668609195,50.38080238501231,394.9325421651204,678.8003607855903,789.4719572279189,751.3878187391493,4249.0463385687935,2557.7983927408854,2423.820781792535,2211.619861518012
FE510D,6.01,30,5.5,25.799050632911392,48,80,80,80,0.45087365591397816,7329.509235623516,1128.8214455133752,4.495463614463806,286.261367595118,31.213606484328643,506.28314885006677,745.1079255116136,934.4835181900218,927.5028643064861,1669.9394778481012,2220.6443091283872,1800.2810665082327,1638.6443821387954
S355J2H,6.01,48.3,6.3,46.142857142857146,73,99,99,99,0.44528060046189377,11416.721038371496,1099.3489568219866,4.494764046139186,248.56828711521507,51.15485487256731,386.17020045689173,673.0895291573661,778.573599155971,776.8844714355469,4201.297117745536,2464.3611436680385,2569.177680533273,2181.8850964246476
S195T,3.35,33.7,2.9,25.709119496855347,69,70,70,70,0.1826355458221019,7344.170329447812,1203.7613441899139,4.493593123488956,290.0964073593033,50.71960779705887,445.0232073226065,691.8249053955078,822.1455349712252,823.6729719054024,2964.93236700094,1772.8987827900821,1255.7335276093872,1350.6056520474033
28MN6,7.8,88.9,12,30.080524344569287,77,99,99,99,0.5512467217095671,12125.659178773116,1182.706527424216,4.471566011905671,420.21875934510206,39.0748879686277,412.025730433089,697.5133157222905,795.4081132867364,792.034897022033,4916.4877454207635,2438.0969444017733,2571.902177332046,2199.1723116185335
S355J2H,4.6,51,4,41.174358974358974,67,99,99,99,0.44528060046189377,10586.069163004557,1124.253814853766,4.4630957174301145,259.9133724008639,59.125248312338805,384.2554739927634,682.3752701196915,819.6042170597957,832.9466537866837,3161.0310708070415,2415.4347017728364,2424.995332532051,2584.608057892628
S195T,2.95,42.4,2.9,23.99394856278366,75,50,75,75,0.1826355458221019,7443.043166444811,1242.0139501805386,4.437183650334676,308.00078425452506,55.15003964976716,301.6707419021768,617.9512097795864,800.4229968095511,804.3136086976114,3362.1597776658236,1010.0184195975853,1441.8862400718608,1628.9787291095404
S195T,2.95,33.7,2.6,29.79245283018868,77,85,99,99,0.1826355458221019,9233.364997604658,1220.4083869214328,4.41860036002265,309.2869879051872,67.93176846054365,481.1731417673939,722.7735181124705,861.1520572302477,791.4355290250958,3421.616600180572,2382.505888165168,1541.1000757757222,1888.1424334831956
FE510DK4,5,33.7,4,30.107954545454547,77,99,99,50,0.46748322147650934,8915.604119613541,1146.4944207162569,4.414568591912584,330.41067917018876,41.29741059288834,449.38721639459783,538.995142734412,712.6468748612838,507.64137358918333,4169.721331509677,2467.3575365471115,2276.903679587624,1.6215719691280164
28MN6,5.5,31.1,5.6,28.862567811934902,70,70,70,70,0.5512467217095671,8751.249595159217,1283.630750218093,4.386897545655569,307.7454177216039,35.890817124847906,432.0715639966306,693.0181372644241,807.0292847341914,804.9681818101549,3732.3554532980615,1883.5466456490874,1527.763842729289,1607.5836534827786
28MN6,5.5,31.1,5.6,19.98326898326898,54,70,70,70,0.5512467217095671,6417.064584543039,1295.7407014471223,4.381305593649547,316.4064901053638,25.52524965057962,584.4571039894527,764.6561577010185,950.5809135289726,939.7694264071941,2063.944042858777,1954.8058241521376,1193.5368006643641,1204.7779168677607
FE510DK4,5,33.7,4,40.95300261096606,73,90,90,90,0.46748322147650934,10951.704263472993,1158.3440872072863,4.379934558338589,267.17376479499967,55.910224471328775,380.5917362382456,654.9598178315723,790.6947120288022,808.1897892167611,3963.7356645469567,2382.0279894796427,2189.0934025936276,2416.847206852766
S235JRH,6,42.4,5,28.99270072992701,67,50,75,75,0.19981398891966737,8125.379781012987,1218.7085408677149,4.371657102372912,282.9311665145431,32.829134714864466,270.76498393594784,589.7600186758668,785.2687653033403,799.1340792022482,3525.131234050667,1030.1829232543055,1652.4044888907106,1917.6611348173044
FE360D,6.01,60.3,7,43.40331491712707,76,99,99,99,0.20654752851711045,11903.357210106613,1167.1786306813276,4.362731419139437,275.8034226939605,49.94488869187582,393.1201659144618,679.2677494280905,803.2733155982929,813.2807451954204,4608.647678101261,2514.444350100354,2592.9691357691645,2187.296046135834
28MN6,6,37,11.3,29.300934579439254,75,50,75,75,0.5512467217095671,9067.454246221525,1243.2279979099737,4.3538345490561605,309.67930537678296,34.99060073567328,260.3303738888179,557.9194295437536,754.4939916307682,755.9957946206922,4484.193694326811,1067.863307489413,1646.7239529333383,1868.6732914719626
S195T,3.35,33.7,2.9,17.886836027713628,48,70,70,70,0.1826355458221019,4973.336382612621,1167.3498198969535,4.2798257427745385,279.72270759303433,35.21963129858497,621.503677614842,775.9975929172155,910.3334991948434,933.9938804150729,1293.4277816314345,1790.1503235286157,864.8210965127923,1024.9371809397778
S235JRH,3.6,38,2.9,30.582,63,95,95,95,0.19981398891966737,8723.146334960937,1157.2523610839844,4.270622583495245,285.03506326878306,57.510584678649906,465.90078009033203,730.8641600341797,871.4367587890625,821.3972584228516,2485.56689453125,2444.949789550781,1817.0750412597656,1975.5546096191406
FE430D,6,60.3,7,39.35459183673469,76,60,99,99,0.3275972222222223,10490.470232282367,1135.6348985944476,4.270214375919766,268.77504829790115,45.444259081568035,258.30923543657576,618.8788129845444,754.3562243714624,702.237524694326,4745.434084522481,1373.8376125413545,2493.3087363729674,1877.8897988455635
S355J2H,3,60.3,3.2,29.72514619883041,66,99,99,99,0.44528060046189377,8478.269566110235,1100.122544792428,4.266999246544308,285.1193331721175,68.90026924995884,477.66649117572035,700.3343664098669,823.8899520665814,805.7960904662372,2507.9610935977094,2538.6493073402094,1491.3360255429154,1940.323139629401
S195T,2.95,48.3,2.9,20.983402489626556,66,70,70,70,0.1826355458221019,6339.820478974866,1222.2494178444847,4.238350553247665,300.727381659632,47.17383423484707,519.3994452976422,728.9777176093264,836.9609827487466,865.7429742879063,2499.0539641954097,1756.633795984883,965.8450134192924,1118.287705375281
S235JRH,4.5,25,3.6,30.380761523046093,61,79,79,79,0.19981398891966737,8284.115526707712,1142.0609025668525,4.220383712715574,272.6976799164662,46.564114320254276,463.6722950906696,722.3299302462347,853.8420248700526,868.3534177730461,2630.9879113696143,2221.383266533066,1739.3683568308493,1692.3759919741829
S355J2HZ3,4,41.7,3.6,39.747368421052634,75,90,90,90,0.44797727272727283,10567.896388324938,1122.8608279579564,4.209202805625069,268.0191060526283,66.71903293007298,376.265934753418,640.0892897756477,779.866526874743,746.3044865658409,3828.7013016550163,2369.8899976228413,2008.8047241210938,2360.500364925987
S195T,3.35,60.3,3.6,35.3053613053613,77,80,99,99,0.1826355458221019,10106.240014705347,1165.8516080273894,4.203984838326771,288.2759108616703,71.9942336538177,379.7455130623771,668.1782286317199,823.6769564257357,763.29192361187,3663.3840451540646,2130.787578876202,2014.9870861560314,2297.0813045190484
S355J2H,4.9,60.3,5,42.23809523809524,72,95,95,95,0.44528060046189377,11156.73858488708,1150.7863731918549,4.192205785645378,265.52616075021604,57.08036717112993,380.6620733010001,677.8524115212491,819.362531389509,747.9697889653909,3765.080461090686,2440.4750361081933,2350.439063320641,2600.7440243675596
S355J2H,6,48.3,5.6,43.5,68,95,95,95,0.44528060046189377,10780.534933857534,1082.95276229683,4.187627471023135,252.05644348726543,49.456399068065075,390.6967091176702,671.8421131002492,781.5355894592986,743.0352276330707,3609.66356229234,2448.9599114779767,2420.0857880691,2301.825672018117
FE430D,6,60.3,7,43.249283667621775,76,85,99,99,0.3275972222222223,11703.742420797704,1171.7887123785592,4.175217544767591,271.78866037793784,49.74739193848006,376.9307601622661,679.9466761722947,786.2222073180627,652.0308323726272,4562.708834672726,2366.6580904985226,2576.118950349212,2198.256545277243
S195T,3.35,33.7,2.9,33.723356009070294,72,99,99,99,0.1826355458221019,9633.169294846031,1145.046475572651,4.1630439745055305,285.1437210676798,68.2111046935966,447.07065708566955,702.6332890171043,859.3721789578461,791.2406560850252,3178.4870981921413,2504.331677979623,1826.9699759623902,2123.3805427118764
S355J2H,6,48.3,6.3,39.054545454545455,76,50,99,99,0.44528060046189377,10161.345782391436,1110.8648833832183,4.162298088868459,262.39243792034347,43.852674402509415,213.16711679433848,590.6547647055094,741.1846613103693,666.9733388925528,4802.819585785309,1017.9600528865666,2490.0690271154626,1850.4971166040991
S235JRH,6,36,6.3,22.98753894080997,53,70,70,70,0.19981398891966737,6763.974975538403,1233.568493424175,4.119024196995629,293.33937576259564,26.667752635813205,502.90655218106565,764.2020709551755,907.5313353731625,900.9622871363274,2069.233772967092,1842.0040363062208,1525.1155684521636,1327.621597812926
28MN6,5.5,31,5.6,38.8,73,99,99,99,0.5512467217095671,11542.063517680921,1233.771065159848,4.107788262367249,299.3809555416464,50.0122950553894,408.91526304546153,709.3716054815995,848.3135657059519,859.3660789088199,4063.0299406352797,2391.0569792094984,2517.4618234734785,2570.5147743626644
S195T,3.35,42.4,3.2,32.82261640798226,75,99,99,99,0.1826355458221019,9699.164890466931,1216.834999372055,4.106863389280108,297.91355561642354,66.21716124625534,481.90487833297965,729.1262192144627,859.4038137364017,858.266695212895,3388.792040366027,2578.2850460889863,1735.807605548867,1996.280198463051
S355J2H,6,48.3,7.1,38.89238845144357,76,50,99,99,0.44528060046189377,10211.473991974757,1102.4440626409737,4.0869323571523015,264.4329855839136,44.606528214582305,207.03598274771622,582.1072895520629,734.8586220728756,659.9425820978921,4866.478786037976,1021.4193445240732,2484.939013543717,1838.636847868992
FE510DK4,5,26.9,4,32.90112359550562,70,75,75,75,0.46748322147650934,9201.030886532215,1175.2357520628511,4.0641752007272505,281.06921239126876,45.01808043490635,392.49075344814344,657.0068858628863,791.068739301703,785.2866851463747,3585.7864334620785,2011.9191101760007,1684.5041759019487,1918.8211669921875
S195T,2.95,76.1,3.2,26.536231884057973,74,50,75,75,0.1826355458221019,7684.880232271941,1210.2599918531334,4.049767008622487,294.7453841460141,51.574180108913474,293.16101477802664,596.4635425512341,780.6579901653787,795.4399642944336,3496.074114371037,1026.159745644832,1475.6250884567482,1687.0212837993236
28MN6,5.5,30.4,8.5,26.904587155963302,68,70,70,70,0.5512467217095671,8471.767765822104,1281.2134779063933,4.048171336915757,317.91873483235497,34.14616032521659,447.1133940810457,711.7346791678613,822.0241459557769,832.2998620269495,3541.089436102351,1897.2476336277953,1525.251349268922,1508.1793468230362
28MN6,5.5,30.4,7.91,24.750847457627117,49,70,70,70,0.5512467217095671,6489.404084079549,1136.5859991558527,4.037780321439108,267.04901837218625,29.119296529737568,503.59587236824683,736.2601440429687,881.2014227398371,890.484500173795,1745.5379336599576,1916.257246631687,1428.874624478615,1398.734279309289
28MN6,6,36.7,8.5,27.948176583493282,64,70,70,70,0.5512467217095671,8274.91133149892,1217.3570062267574,4.036886652840509,297.09586407377793,32.77854138555545,417.01258150126336,685.6117265521908,806.1248841386381,812.3379282301538,3189.885429631268,1872.8234254101187,1544.219491090976,1667.9829853665576
S195T,3.35,60.3,3.6,31.797826086956523,75,75,90,90,0.1826355458221019,9328.173333740235,1181.2158359693444,4.0205595975452,297.87166693238305,64.18832562902699,384.76113049051037,678.7651089875594,823.545055356233,766.4373146388841,3544.7220522673233,1974.4300210703975,1803.6002162767493,2005.4210441257642
28MN6,5.5,31,6.2,38.18783068783069,76,50,99,99,0.5512467217095671,10126.631913119523,1124.3728295381738,4.013507117695279,266.094613008026,47.37674263040856,211.22089934979797,594.6710327794312,755.9892324619192,712.4599877412987,4520.628075655175,1054.0703580341642,2499.8549223400296,2052.078557090154
FE510D,6.01,60.3,6,43.908256880733944,75,99,99,99,0.45087365591397816,11669.63555590895,1126.7046148550985,3.9813354836569874,266.4571935089505,50.51791903294554,379.4337002348827,668.722615373244,776.982247915472,779.171087515828,4491.895128535933,2455.663044874092,2582.445240825688,2139.6321416732367
28MN6,5.5,48.8,7.5,32.17342342342342,74,50,75,75,0.5512467217095671,8899.995536323066,1168.9855761828724,3.9661798024177544,277.78069387683763,40.80546860222344,259.8394362303588,534.8200223080747,736.1980391493788,740.6455416292757,4392.549206432996,1076.0254955119915,1650.4665530093082,1780.954281368771
28MN6,7,36.8,10.6,43.51219512195122,76,99,99,99,0.5512467217095671,11934.553607475467,1164.224211157822,3.958100948333738,276.47002065514476,46.59564349127979,391.1186745806438,683.5673191721846,788.6363553303044,785.6816931003477,4662.1650286418635,2452.5770561404343,2567.6726520817456,2252.1388706114235
28MN6,6,37,11.3,29.19047619047619,71,50,75,75,0.5512467217095671,8566.762668017274,1201.0865314238806,3.9278861406114336,292.6601532476017,34.77296521994391,252.18415083796341,553.5721635206393,754.824482098376,756.7624516773421,3998.579121781185,1063.756677473554,1646.490835122687,1857.9360336398486
